"","url","catalogNumber","family","subfamily","genus","specificEpithet","scientific_name","typeStatus","stateProvince","country","dateIdentified","habitat","minimumElevationInMeters","geojson.type","decimal_latitude","decimal_longitude"
"124","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024711","anic32-024711","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Northern","","","","","point","-8.76667","148.233"
"125","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024712","anic32-024712","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Northern","","","","","point","-8.88333","148.5"
"126","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024713","anic32-024713","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Northern","","","","","point","-8.88333","148.5"
"127","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024714","anic32-024714","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Northern","","","","","point","-8.88333","148.5"
"128","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024715","anic32-024715","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Northern","","","","","point","-8.88333","148.5"
"129","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024716","anic32-024716","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Northern","","","","","point","-8.88333","148.5"
"130","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024717","anic32-024717","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Northern","","","","","point","-8.88333","148.5"
"131","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024718","anic32-024718","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Northern","","","","","point","-8.88333","148.5"
"132","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024719","anic32-024719","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Northern","","","","","point","-8.88333","148.5"
"133","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024720","anic32-024720","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Northern","","","","","point","-8.88333","148.5"
"134","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024721","anic32-024721","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Northern","","","","","point","-8.88333","148.5"
"135","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024722","anic32-024722","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Central","","","","","point","-9.4","147.217"
"136","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024723","anic32-024723","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Central","","","","","point","-9.4","147.217"
"137","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024724","anic32-024724","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Central","","","","","point","-9.4","147.217"
"138","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024725","anic32-024725","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Central","","","","","point","-9.4","147.217"
"139","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024726","anic32-024726","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Central","","","","","point","-9.4","147.217"
"140","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024727","anic32-024727","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Central","","","","","point","-9.4","147.217"
"141","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024728","anic32-024728","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Central","","","","","point","-9.4","147.217"
"142","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024729","anic32-024729","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Central","","","","","point","-9.4","147.217"
"143","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024730","anic32-024730","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Northern","","","","","point","-8.81667","148.233"
"144","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024731","anic32-024731","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Northern","","","","","point","-8.81667","148.233"
"145","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024732","anic32-024732","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Manus","","","","","point","-2.08333","147"
"146","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024733","anic32-024733","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Manus","","","","","point","-2.08333","147"
"147","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024734","anic32-024734","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Manus","","","","","point","-2.08333","147"
"148","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024735","anic32-024735","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Northern","","","","","point","-8.88333","147.733"
"149","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024736","anic32-024736","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Northern","","","","","point","-8.88333","147.733"
"150","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024737","anic32-024737","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Northern","","","","","point","-8.88333","147.733"
"151","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024738","anic32-024738","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Northern","","","","","point","-8.88333","147.733"
"152","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024739","anic32-024739","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Northern","","","","","point","-8.88333","147.733"
"153","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024740","anic32-024740","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Northern","","","","","point","-8.88333","147.733"
"154","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024741","anic32-024741","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Northern","","","","","point","-8.88333","147.733"
"155","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024742","anic32-024742","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Northern","","","","","point","-8.88333","147.733"
"156","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024743","anic32-024743","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Manus","","","","","point","-2.01667","147.267"
"157","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024744","anic32-024744","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Manus","","","","","point","-2.01667","147.267"
"158","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024745","anic32-024745","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Manus","","","","","point","-2.01667","147.267"
"159","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024746","anic32-024746","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Manus","","","","","point","-2.01667","147.267"
"160","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024747","anic32-024747","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Manus","","","","","point","-2.01667","147.267"
"161","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024748","anic32-024748","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Manus","","","","","point","-2.01667","147.267"
"162","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024749","anic32-024749","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Manus","","","","","point","-2.01667","147.267"
"163","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024750","anic32-024750","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Manus","","","","","point","-2.01667","147.267"
"164","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024751","anic32-024751","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Manus","","","","","point","-2.01667","147.267"
"165","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024752","anic32-024752","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Northern","","","","","point","-8.76667","148.233"
"166","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024753","anic32-024753","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Northern","","","","","point","-8.76667","148.233"
"167","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024754","anic32-024754","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Northern","","","","","point","-8.76667","148.233"
"168","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024755","anic32-024755","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Northern","","","","","point","-8.76667","148.233"
"169","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024756","anic32-024756","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Northern","","","","","point","-8.76667","148.233"
"170","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024757","anic32-024757","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Northern","","","","","point","-8.76667","148.233"
"171","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024758","anic32-024758","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Northern","","","","","point","-8.76667","148.233"
"172","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024759","anic32-024759","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Northern","","","","","point","-8.76667","148.233"
"173","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024760","anic32-024760","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Northern","","","","","point","-8.76667","148.233"
"174","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024761","anic32-024761","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Northern","","","","","point","-8.76667","148.233"
"175","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024762","anic32-024762","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Northern","","","","","point","-8.76667","148.233"
"176","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024763","anic32-024763","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Northern","","","","","point","-8.76667","148.233"
"177","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024764","anic32-024764","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Northern","","","","","point","-8.76667","148.233"
"178","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024765","anic32-024765","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Northern","","","","","point","-8.76667","148.233"
"179","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024766","anic32-024766","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Northern","","","","","point","-8.76667","148.233"
"180","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024767","anic32-024767","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Central","","","","","point","-9.48333","147.183"
"181","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024768","anic32-024768","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Central","","","","","point","-9.48333","147.183"
"182","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024769","anic32-024769","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Central","","","","","point","-9.48333","147.183"
"183","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024770","anic32-024770","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Central","","","","","point","-9.48333","147.183"
"184","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024771","anic32-024771","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Central","","","","","point","-9.48333","147.183"
"185","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024772","anic32-024772","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Central","","","","","point","-9.48333","147.183"
"186","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024773","anic32-024773","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Morobe","","","","","point","-7.25","146.667"
"187","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024774","anic32-024774","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Morobe","","","","","point","-7.25","146.667"
"188","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024775","anic32-024775","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Morobe","","","","","point","-7.25","146.667"
"189","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024776","anic32-024776","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Morobe","","","","","point","-7.25","146.667"
"190","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024777","anic32-024777","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Morobe","","","","","point","-7.25","146.667"
"191","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024778","anic32-024778","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Morobe","","","","","point","-7.25","146.667"
"192","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024779","anic32-024779","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Morobe","","","","","point","-7.25","146.667"
"193","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024780","anic32-024780","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Morobe","","","","","point","-7.25","146.667"
"194","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024781","anic32-024781","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Morobe","","","","","point","-7.25","146.667"
"195","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024782","anic32-024782","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Morobe","","","","","point","-7.25","146.667"
"196","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024783","anic32-024783","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Morobe","","","","","point","-7.25","146.667"
"197","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:anic32-024784","anic32-024784","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Morobe","","","","","point","-7.25","146.667"
